BOOK,X,Y,FACET,TEXT
Comprehensive Guide to Eodon,154,1776,ter,Barrab Tribe
Comprehensive Guide to Eodon,380,1591,ter,Urali Tribe
Comprehensive Guide to Eodon,459,1625,ter,Urali Swamp
Comprehensive Guide to Eodon,493,1609,ter,Kotl City
Comprehensive Guide to Eodon,550,1474,ter,Sakkhra Tribe
Comprehensive Guide to Eodon,617,1409,ter,Breakout Falls
Comprehensive Guide to Eodon,374,1388,ter,TRex Swamp
Comprehensive Guide to Eodon,228,1724,ter,Eodon Side
Comprehensive Guide to Eodon,176,1833,ter,Myrmidon Side
Comprehensive Guide to Eodon,119,1684,ter,Myrmidon Queen Pit
Umbra (Malas),2024,1239,mal,Tomb of Maabus
Umbra (Malas),1950,1320,mal,Bridge (West)
Umbra (Malas),1994,1326,mal,Critter Pens
Umbra (Malas),2015,1338,mal,Gravedigger's Apparatus
Umbra (Malas),2047,1312,mal,Wailing Banshee Inn
Umbra (Malas),2069,1298,mal,Warped Woodworks
Umbra (Malas),2056,1339,mal,Umbra Bank
Umbra (Malas),2030,1349,mal,Skeleton Swill
Umbra (Malas),2023,1347,mal,Ghast Refectory
Umbra (Malas),1998,1369,mal,Armoury of Souls
Umbra (Malas),2038,1385,mal,Necromancer Amphitheater
Umbra (Malas),2055,1390,mal,Lich's Hoard
Umbra (Malas),2085,1379,mal,Bloodletter's Guild
Umbra (Malas),2068,1371,mal,Bedlam Entrance
Umbra (Malas),2101,1374,mal,Aernya the Mistress of Admissions
Umbra (Malas),2113,1389,mal,Bridge (East)
Umbra (Malas),2075,1339,mal,Darkweave
Umbra (Malas),2106,1312,mal,Mardoth's Tower
Monster Guide M-O,2072,1370,mal,Master Jonath
Monster Guide M-O,2072,1370,mal,Master Mikael
Monster Guide M-O,2072,1370,mal,Master Theophilus
Monster Guide M-O,37,41,ter,Medusa
Monster Guide M-O,1784,68,ils,Meer Captain
Monster Guide M-O,1784,68,ils,Meer Eternal
Monster Guide M-O,1784,68,ils,Meer Mage
Monster Guide M-O,1784,68,ils,Meer Warrior
Monster Guide M-O,0,0,fel,Mephitis
Monster Guide M-O,1728,974,mal,Meraktus the Tormented
Monster Guide M-O,1729,974,mal,Miasma
Monster Guide M-O,1729,974,mal,Minotaur
Monster Guide M-O,1729,974,mal,Minotaur Captain
Monster Guide M-O,1729,974,mal,Minotaur Scout
Monster Guide M-O,1729,974,mal,Mistral
Monster Guide M-O,832,777,ils,Moloch
Monster Guide M-O,0,0,tra,Molten Earth Elemental
Monster Guide M-O,3378,2590,tra,Mongbat
Monster Guide M-O,2072,1370,mal,Monstrous Interred Grizzle
Monster Guide M-O,1267,2328,fel,Morg Bergen
Monster Guide M-O,770,1629,tra,Moug-Guur
Monster Guide M-O,0,0,tra,Mud Elemental
Monster Guide M-O,0,0,tra,Mud Pie
Monster Guide M-O,1814,1819,mal,Mummy
Monster Guide M-O,1299,1076,tra,Naba
Monster Guide M-O,4195,3264,tra,Navrey Night-Eyes
Monster Guide M-O,0,0,fel,Neira the Necromancer
Monster Guide M-O,999,627,mal,Nether Vortex*
Monster Guide M-O,2324,1181,mal,Nightmare
Monster Guide M-O,999,3842,ter,Niporailem
Monster Guide M-O,1034,1452,tra,Ogre
Monster Guide M-O,2386,836,tra,Ogre Bonecrusher
Monster Guide M-O,3510,2778,tra,Ogre Lord
Monster Guide M-O,981,194,tok,Oni
Monster Guide M-O,1146,1187,tra,Ophidian Apprentice Mage
Monster Guide M-O,1146,1187,tra,Ophidian Avenger
Monster Guide M-O,811,1632,tra,Ophidian Berserker
Monster Guide M-O,999,627,mal,Ophidian Brood Queen*
Monster Guide M-O,1146,1187,tra,Ophidian Enforcer
Monster Guide M-O,999,627,mal,Ophidian Healer*
Monster Guide M-O,1146,1187,tra,Ophidian Justicar
Monster Guide M-O,1146,1187,tra,Ophidian Knight-Errant
Monster Guide M-O,1146,1187,tra,Ophidian Matriarch
Monster Guide M-O,1146,1187,tra,Ophidian Shaman
Monster Guide M-O,1146,1187,tra,Ophidian Warrior
Monster Guide M-O,1146,1187,tra,Ophidian Zealot
Monster Guide M-O,1034,1452,tra,Orc
Monster Guide M-O,0,0,tra,Orc Bomber
The Ritual (Quest),748,3352,ter,Prugyilonus Advisor to the Queen
The Ritual (Quest),686,3748,ter,South to Bexil the Dream Serpent
The Ritual (Quest),1104,3144,ter,Grubbix the Soulbinder
The Ritual (Quest),512,3108,ter,Lifestealers
The Ritual (Quest),1002,2987,ter,East to Crystalline Lotus Portal
Exploring the Deep (Quest),2037,2843,tra,Hepler Paulson the Salvage Master
Exploring the Deep (Quest),1651,1554,tra,Costeu Perron's House
Exploring the Deep (Quest),595,834,tra,Kos Heb
Exploring the Deep (Quest),547,462,ils,Sorcerer's Dungeon
Exploring the Deep (Quest),2636,2094,tra,Josef Skimmons
Exploring the Deep (Quest),0,0,tra,Orc Caves Workshop
Exploring the Deep (Quest),1366,3776,tra,Madelina Harte
Exploring the Deep (Quest),0,0,tra,Obsidian Wyvern
Exploring the Deep (Quest),1507,623,ils,Zalia the Gemologist
Exploring the Deep (Quest),1733,526,ils,Djinn
Exploring the Deep (Quest),2998,638,tra,Champ Huthwait
Exploring the Deep (Quest),2580,1113,tra,Mercutio's Camp
Exploring the Deep (Quest),1697,1550,mal,Gravewater Lake
Champion Spawns,0,0,fel,Deceit Unholy Terror Neira
Champion Spawns,0,0,fel,Despise Vermin Horde Baracoon
Champion Spawns,0,0,fel,Fire Abyss Semidar
Champion Spawns,0,0,fel,Terathan Keep Arachnid Mephitis
Champion Spawns,900,2263,fel,Oaks Forest Lord Lord Oaks & Queen Silvani
Champion Spawns,632,1693,fel,Marble
Champion Spawns,653,1911,fel,Damwin Thicket
Champion Spawns,636,2189,fel,City of the Dead
Champion Spawns,1403,930,fel,Ice East
Champion Spawns,1087,2484,fel,Tortoise
Champion Spawns,1345,2429,fel,Khaldun
Champion Spawns,1344,2029,fel,Hopper's Bog
Champion Spawns,883,907,fel,Ice West
Champion Spawns,1015,1396,fel,Desert
Champion Spawns,945,1126,fel,Oasis
Champion Spawns,1386,1484,fel,Terra Sanctum
Champion Spawns,1658,1157,ils,Spirituality Forest Lord Lord Oaks & Queen Silvani
Champion Spawns,482,355,ils,Valor
Champion Spawns,361,1003,ils,Humility
Champion Spawns,1454,1475,ils,Twisted Weald Twisted Glade Twualo of the Glade
Champion Spawns,2068,1371,mal,Bedlam Pestilence Ilhenir the Stained
Champion Spawns,1728,974,mal,Labyrinth Meraktus the Tormented Minotaur
Champion Spawns,1003,494,tok,Isamu-Jima Sleeping Dragon Serado the Awakened
Champion Spawns,196,615,tok,Homare-Jima Horrors of the Dark Ramrod
Champion Spawns,0,0,fel,Lands of the Lich Primeval Lich
Champion Spawns,0,0,fel,Abyssal Lair Abyssal Infernal
Champion Spawns,0,0,fel,Dragon Turtle Habitat
Champion Spawns,486,1725,ter,Dragon Turtle Habitat
Champion Spawns,0,0,fel,Star Room
Champion Spawns,0,0,fel,Destard Cold Blood Rikktor
Champion Spawns,403,246,tok,Yukio's Captor
Champion Spawns,2759,2164,fel,Davey Jones Medallion Spot
Champion Spawns,0,0,tra,Khaldun Champ (S)
Champion Spawns,0,0,fel,Khaldun Champ (S)
Champion Spawns,0,0,fel,Shame Champ
Champion Spawns,2335,1113,mal,Ancient Tinker Summoning Stone
Papua (Felucca),1127,1779,fel,Adventure Outfitters
Papua (Felucca),1090,1722,fel,Carpentry House
Papua (Felucca),1127,1728,fel,Healing Hand
Papua (Felucca),1159,1686,fel,Just Inn
Papua (Felucca),1131,1721,fel,Nature's Best Baked Goods
Papua (Felucca),1211,1778,fel,Papua Docks
Papua (Felucca),1143,1780,fel,Papua Tailor
Papua (Felucca),1190,1793,fel,Pier 39
Papua (Felucca),1106,1716,fel,Reagent Shoppe
Papua (Felucca),1188,1798,fel,Revenge Shoppe
Papua (Felucca),1084,1800,fel,Southside Butchery
Papua (Felucca),1065,1797,fel,Southside Stables
Papua (Felucca),1057,1659,fel,Strange Rocks
Papua (Felucca),1115,1761,fel,Tinker's Paradise
Papua (Felucca),1116,1715,fel,Tricks of the Trade
Papua (Felucca),1061,1651,fel,Ye Olde Loan & Savings
Cove (Felucca),2232,1199,fel,Bank of Cove
Cove (Felucca),2445,1120,fel,Cove Cemetery
Cove (Felucca),2252,1192,fel,Cove Docks
Cove (Felucca),2170,1315,fel,Cove Orc Fort
Cove (Felucca),2220,1193,fel,Farmer's Market
Cove (Felucca),2248,1227,fel,Healing Hand
Cove (Felucca),2284,1208,fel,Town Gate
Cove (Felucca),2256,1205,fel,Voidpool Trader
Cove (Felucca),2224,1165,fel,Warrior's Supplies
Cove (Felucca),2216,1114,fel,Watchtower
New Magincia (Trammel),3778,2256,tra,Bank of Magincia
New Magincia (Trammel),3687,2263,tra,Fishermens' Guild
New Magincia (Trammel),3679,2118,tra,Flower Bed (North)
New Magincia (Trammel),3729,2204,tra,Flower Bed (South)
New Magincia (Trammel),3674,2258,tra,Furled Sail
New Magincia (Trammel),3720,2073,tra,Gazebo
New Magincia (Trammel),3676,2275,tra,New Magincia Docks
New Magincia (Trammel),3794,2247,tra,New Magincia City Stone
New Magincia (Trammel),3696,2219,tra,Park
New Magincia (Trammel),3709,2251,tra,Sand in Ya Britches Tailor Hut
New Magincia (Trammel),3709,2243,tra,Sandy Smith
Halloween House Contest,1888,1362,mal,Crypt Mailbox
Halloween House Contest,1861,1443,mal,Crazy Crypt Mall
Halloween House Contest,643,1192,tok,Spooky house
Halloween House Contest,731,529,mal,Church of the Depths
Halloween House Contest,1552,633,mal,London
Halloween House Contest,946,488,mal,I.D.O.C Guild House
1300 Felucca,1300,299,fel,"1300, 300"
1300 Felucca,1300,400,fel,"1300, 400"
1300 Felucca,1300,475,fel,"1300, 500"
1300 Felucca,1300,600,fel,"1300, 600"
1300 Felucca,1300,681,fel,"1300, 700"
1300 Felucca,1300,714,fel,"1300, 700"
1300 Felucca,1289,789,fel,"1300, 800"
1300 Felucca,1301,900,fel,"1300, 900"
1300 Felucca,1301,999,fel,"1300, 1000"
1300 Felucca,1301,1092,fel,"1300, 1100"
1300 Felucca,1300,1300,fel,"1300, 1300"
1300 Felucca,1300,1400,fel,"1300, 1400"
1300 Felucca,1300,1500,fel,"1300, 1500"
1300 Felucca,1295,1600,fel,"1300, 1600"
1300 Felucca,1301,1708,fel,"1300, 1700"
1300 Felucca,1300,1800,fel,"1300, 1800"
1300 Felucca,1300,1900,fel,"1300, 1900"
1300 Felucca,1300,2000,fel,"1300, 2000"
1300 Felucca,1300,2092,fel,"1300, 2100"
1300 Felucca,1300,2200,fel,"1300, 2200"
1300 Felucca,1300,2300,fel,"1300, 2300"
1300 Felucca,1300,2399,fel,"1300, 2400"
1300 Felucca,1300,2500,fel,"1300, 2500"
1300 Felucca,1300,2570,fel,"1300, 2600"
1300 Felucca,1300,2700,fel,"1300, 2700"
1300 Felucca,1300,2846,fel,"1300, 2800"
1300 Felucca,1315,2922,fel,"1300, 2900"
1300 Felucca,1333,3000,fel,"1300, 3000"
1300 Felucca,1329,3100,fel,"1300, 3100"
1300 Felucca,1304,3191,fel,"1300, 3200"
1700 Trammel,1700,200,tra,"1700, 200"
1700 Trammel,1700,500,tra,"1700, 500"
1700 Trammel,1700,600,tra,"1700, 600"
1700 Trammel,1700,700,tra,"1700, 700"
1700 Trammel,1700,800,tra,"1700, 800"
1700 Trammel,1700,900,tra,"1700, 900"
1700 Trammel,1715,1001,tra,"1700, 1000"
1700 Trammel,1757,1098,tra,"1750, 1100"
1700 Trammel,1706,1200,tra,"1700, 1200"
1700 Trammel,1700,1300,tra,"1700, 1300"
1700 Trammel,1700,1400,tra,"1700, 1400"
1700 Trammel,1700,1499,tra,"1700, 1500"
1700 Trammel,1700,1600,tra,"1700, 1600"
1700 Trammel,1700,2300,tra,"1700, 2300"
1700 Trammel,1699,2400,tra,"1700, 2400"
1700 Trammel,1700,2500,tra,"1700, 2500"
1700 Trammel,1700,2600,tra,"1700, 2600"
1700 Trammel,1700,2700,tra,"1700, 2700"
1700 Trammel,1700,2800,tra,"1700, 2800"
1700 Trammel,1700,2900,tra,"1700, 2900"
1700 Trammel,1713,3000,tra,"1700, 3000"
1700 Trammel,1700,3100,tra,"1700, 3100"
1700 Trammel,1700,3200,tra,"1700, 3200"
1700 Trammel,1700,3300,tra,"1700, 3300"
1700 Trammel,1701,3399,tra,"1700, 3400"
1700 Trammel,1700,3500,tra,"1700, 3500"
Carpenters/ Woodworkers,2633,2103,tra,Violente Woodworks
Carpenters/ Woodworkers,2633,2103,fel,Violente Woodworks
Carpenters/ Woodworkers,1433,1601,tra,The Saw Horse
Carpenters/ Woodworkers,1433,1601,fel,The Saw Horse
Carpenters/ Woodworkers,1424,3825,tra,From Tree to Yew
Carpenters/ Woodworkers,1425,3825,fel,From Tree to Yew
Carpenters/ Woodworkers,2510,483,tra,The Oak Throne
Carpenters/ Woodworkers,2510,483,fel,The Oak Throne
Carpenters/ Woodworkers,4414,1097,tra,The Mages Seat
Carpenters/ Woodworkers,4414,1097,fel,The Mages Seat
Carpenters/ Woodworkers,3449,2640,tra,New Haven Carpenter
Carpenters/ Woodworkers,1091,1721,tra,The Carpentry House
Carpenters/ Woodworkers,1091,1721,fel,The Carpentry House
Carpenters/ Woodworkers,633,2169,tra,Builders' Delight
Carpenters/ Woodworkers,633,2169,fel,Builders' Delight
Carpenters/ Woodworkers,2913,809,tra,The Hammer and Nail
Carpenters/ Woodworkers,2913,809,fel,The Hammer and Nail
Carpenters/ Woodworkers,561,1017,tra,Bloody Thumb Woodworks
Carpenters/ Woodworkers,561,1017,fel,Bloody Thumb Woodworks
Carpenters/ Woodworkers,1001,518,mal,Hardwoods and More
Carpenters/ Woodworkers,814,3425,ter,Royal City Carpenter
Carpenters/ Woodworkers,737,1218,tok,Zento Carpenter
Island Of The World Vol. 3,1177,402,tok,Isamu's Dot
Island Of The World Vol. 3,1388,949,tok,Mt. Hakonu Island
Island Of The World Vol. 3,1005,3230,ter,Waterfall Island (North)
Island Of The World Vol. 3,564,3221,ter,Island North of Royal City
Island Of The World Vol. 3,1001,3740,ter,Lonely Waterway
Player Ran Shops,1040,468,mal,(RARE) Vendor House
Player Ran Shops,966,568,mal,Mighty Steeds
Player Ran Shops,929,568,mal,Disco Emporium
Player Ran Shops,999,629,mal,For Old Times Sake Rune Library & (RARE) Guild Hall
Player Ran Shops,1018,566,mal,Made In America
Player Ran Shops,772,1191,tok,The Dollar Store
Player Ran Shops,978,615,mal,Huzzah! Vendor Emporium
Player Ran Shops,683,527,mal,The Forge at Malasburg Ridge
4500 Felucca Island,4499,3300,fel,"4500, 3300 Island"
Comprehensive Guide to Malas,1193,515,mal,Crystal Cave
Comprehensive Guide to Malas,1192,651,mal,Luna Ruin
Comprehensive Guide to Malas,1209,704,mal,Luna Orc Fort
Comprehensive Guide to Malas,1363,593,mal,Crystal Fens Orc Fort
Comprehensive Guide to Malas,1432,601,mal,Crystal Fens
Comprehensive Guide to Malas,1482,561,mal,White Stone Platform
Comprehensive Guide to Malas,1549,555,mal,White Stone Graveyard
Comprehensive Guide to Malas,2409,622,mal,Grimswind Brigand Camp
Comprehensive Guide to Malas,2188,328,mal,Grimswind Ruins
Comprehensive Guide to Malas,2160,121,mal,Grimswind Fountain
Comprehensive Guide to Malas,1855,208,mal,Northern Ruins (East)
Comprehensive Guide to Malas,1203,126,mal,Northern Ruins (West)
Comprehensive Guide to Malas,1407,411,mal,Mountain Brigand Camp
Comprehensive Guide to Malas,1668,359,mal,Mountain Orc Fort
Comprehensive Guide to Malas,914,197,mal,Luna Orc Fort
Comprehensive Guide to Malas,956,636,mal,Grand Arena
Comprehensive Guide to Malas,973,814,mal,Bridge of the Divide
Comprehensive Guide to Malas,872,812,mal,Albino Tree
Comprehensive Guide to Malas,940,1145,mal,Mt.Broken Brigand Camp
Comprehensive Guide to Malas,851,1179,mal,Crumbling Ruins
Comprehensive Guide to Malas,737,1282,mal,Crumbling Continent
Comprehensive Guide to Malas,1067,1431,mal,Hanse's Hostel
Comprehensive Guide to Malas,1255,1330,mal,Mt.Broken Orct Fort
Comprehensive Guide to Malas,1342,1255,mal,Orc Outpost
Comprehensive Guide to Malas,1506,1348,mal,Living Forest
Comprehensive Guide to Malas,1581,1282,mal,Living Brigand Camp
Comprehensive Guide to Malas,1718,1157,mal,Isle of the Divide Teleporter
Comprehensive Guide to Malas,1736,973,mal,Labyrinth
Comprehensive Guide to Malas,2024,1240,mal,Tomb of Maabus
Comprehensive Guide to Malas,2197,1148,mal,Corrupted Forest
Comprehensive Guide to Malas,2366,1157,mal,Colliseum
Comprehensive Guide to Malas,2364,1267,mal,Doom
Comprehensive Guide to Malas,1814,1511,mal,Desert of Malas
Comprehensive Guide to Malas,1697,1550,mal,Wreck of the Ararat
Comprehensive Guide to Malas,1658,1511,mal,Ararat Brigand Camp
Comprehensive Guide to Malas,1600,1824,mal,Desert Orc Fort
Comprehensive Guide to Malas,1828,1813,mal,Forgotten Pyramid
Comprehensive Guide to Malas,2156,1659,mal,Dry Highlands
Comprehensive Guide to Malas,990,595,mal,Luna
Comprehensive Guide to Malas,2120,1391,mal,Umbra
Luna (Malas),913,455,mal,Cartographer & Alchemist
Luna (Malas),981,526,mal,Clothier's Colors
Luna (Malas),991,525,mal,Dye Tubs
Luna (Malas),960,637,mal,Grand Arena
Luna (Malas),1001,518,mal,Hardwoods and More
Luna (Malas),1035,523,mal,Healer
Luna (Malas),1042,508,mal,Insane Asylum
Luna (Malas),996,517,mal,Luna Bank
Luna (Malas),913,583,mal,Meeting Hall
Luna (Malas),994,509,mal,Open Market
Luna (Malas),1024,502,mal,Proud Bridle
Luna (Malas),1000,523,mal,Sage's Refuge
Luna (Malas),981,511,mal,Shining Blades
Luna (Malas),933,593,mal,Siege Passage
Luna (Malas),1079,454,mal,Vault of Secrets
1700 Felucca,1700,200,fel,"1700, 200"
1700 Felucca,1700,433,fel,"1700, 400"
1700 Felucca,1700,500,fel,"1700, 500"
1700 Felucca,1700,600,fel,"1700, 600"
1700 Felucca,1700,700,fel,"1700, 700"
1700 Felucca,1700,800,fel,"1700, 800"
1700 Felucca,1700,900,fel,"1700, 900"
1700 Felucca,1715,1000,fel,"1700, 1000"
1700 Felucca,1759,1100,fel,"1700, 1100"
1700 Felucca,1706,1200,fel,"1700, 1200"
1700 Felucca,1700,1300,fel,"1700, 1300"
1700 Felucca,1700,1400,fel,"1700, 1400"
1700 Felucca,1700,1499,fel,"1700, 1500"
1700 Felucca,1700,1600,fel,"1700, 1600"
1700 Felucca,1707,2203,fel,"1700, 2200"
1700 Felucca,1700,2300,fel,"1700, 2300"
1700 Felucca,1700,2399,fel,"1700, 2400"
1700 Felucca,1700,2500,fel,"1700, 2500"
1700 Felucca,1700,2600,fel,"1700, 2600"
1700 Felucca,1700,2700,fel,"1700, 2700"
1700 Felucca,1700,2800,fel,"1700, 2800"
1700 Felucca,1700,2900,fel,"1700, 2900"
1700 Felucca,1700,3038,fel,"1700, 3000"
1700 Felucca,1700,3100,fel,"1700, 3100"
1700 Felucca,1700,3200,fel,"1700, 3200"
1700 Felucca,1700,3300,fel,"1700, 3300"
1700 Felucca,1700,3400,fel,"1700, 3400"
1700 Felucca,1700,3500,fel,"1700, 3500"
1700 Felucca,1700,3564,fel,"1700, 3600"
2500-2900 Trammel,2511,100,tra,"2500, 100"
2500-2900 Trammel,2500,200,tra,"2500, 200"
2500-2900 Trammel,2500,800,tra,"2500, 800"
2500-2900 Trammel,2500,1000,tra,"2500, 1000"
2500-2900 Trammel,2500,1100,tra,"2500, 1100"
2500-2900 Trammel,2499,1200,tra,"2500, 1200"
2500-2900 Trammel,2600,100,tra,"2600, 100"
2500-2900 Trammel,2601,200,tra,"2600, 200"
2500-2900 Trammel,2600,300,tra,"2600, 300"
2500-2900 Trammel,2604,501,tra,"2600, 500"
2500-2900 Trammel,2600,700,tra,"2600, 700"
2500-2900 Trammel,2600,800,tra,"2600, 800"
2500-2900 Trammel,2601,908,tra,"2600, 900"
2500-2900 Trammel,2600,1000,tra,"2600, 1000"
2500-2900 Trammel,2600,1100,tra,"2600, 1100"
2500-2900 Trammel,2600,1200,tra,"2600, 1200"
2500-2900 Trammel,2693,100,tra,"2700, 100"
2500-2900 Trammel,2688,300,tra,"2700, 300"
2500-2900 Trammel,2700,400,tra,"2700, 400"
2500-2900 Trammel,2700,500,tra,"2700, 500"
2500-2900 Trammel,2700,700,tra,"2700, 700"
2500-2900 Trammel,2700,800,tra,"2700, 800"
2500-2900 Trammel,2700,899,tra,"2700, 900"
2500-2900 Trammel,2700,1000,tra,"2700, 1000"
2500-2900 Trammel,2700,1100,tra,"2700, 1100"
2500-2900 Trammel,2800,300,tra,"2800, 300"
2500-2900 Trammel,2800,400,tra,"2800, 400"
2500-2900 Trammel,2800,500,tra,"2800, 500"
2500-2900 Trammel,2798,600,tra,"2800, 600"
2500-2900 Trammel,2800,700,tra,"2800, 700"
2500-2900 Trammel,2800,800,tra,"2800, 800"
2500-2900 Trammel,2801,900,tra,"2800, 900"
2500-2900 Trammel,2800,1000,tra,"2800, 1000"
2500-2900 Trammel,2900,100,tra,"2900, 100"
2500-2900 Trammel,2900,315,tra,"2900, 300"
2500-2900 Trammel,2900,400,tra,"2900, 400"
2500-2900 Trammel,2900,500,tra,"2900, 500"
2500-2900 Trammel,2900,600,tra,"2900, 600"
900-1000 Trammel,897,339,tra,"900, 300"
900-1000 Trammel,909,417,tra,"900, 400"
900-1000 Trammel,916,502,tra,"900, 500"
900-1000 Trammel,900,600,tra,"900, 600"
900-1000 Trammel,900,700,tra,"900, 700"
900-1000 Trammel,900,800,tra,"900, 800"
900-1000 Trammel,900,899,tra,"900, 900"
900-1000 Trammel,900,1000,tra,"900, 1000"
900-1000 Trammel,900,1100,tra,"900, 1100"
900-1000 Trammel,900,1199,tra,"900, 1200"
900-1000 Trammel,901,1288,tra,"900, 1300"
900-1000 Trammel,901,1500,tra,"900, 1500"
900-1000 Trammel,900,1600,tra,"900, 1600"
900-1000 Trammel,900,1700,tra,"900, 1700"
900-1000 Trammel,900,1800,tra,"900, 1800"
900-1000 Trammel,900,1900,tra,"900, 1900"
900-1000 Trammel,900,2000,tra,"900, 2000"
900-1000 Trammel,901,2100,tra,"900, 2100"
900-1000 Trammel,900,2200,tra,"900, 2200"
900-1000 Trammel,900,2300,tra,"900, 2300"
900-1000 Trammel,900,2400,tra,"900, 2400"
900-1000 Trammel,900,2500,tra,"900, 2500"
900-1000 Trammel,926,2600,tra,"900, 2600"
900-1000 Trammel,999,301,tra,"1000, 300"
900-1000 Trammel,1000,395,tra,"1000, 400"
900-1000 Trammel,1000,500,tra,"1000, 500"
900-1000 Trammel,1000,600,tra,"1000, 600"
900-1000 Trammel,1000,700,tra,"1000, 700"
900-1000 Trammel,1000,800,tra,"1000, 800"
900-1000 Trammel,1000,899,tra,"1000, 900"
900-1000 Trammel,1000,1000,tra,"1000, 1000"
900-1000 Trammel,1000,1100,tra,"1000, 1100"
900-1000 Trammel,1000,1200,tra,"1000, 1200"
900-1000 Trammel,1000,1300,tra,"1000, 1300"
900-1000 Trammel,1000,1400,tra,"1000, 1400"
900-1000 Trammel,991,1600,tra,"1000, 1600"
900-1000 Trammel,1000,1700,tra,"1000, 1700"
900-1000 Trammel,1000,1800,tra,"1000, 1800"
900-1000 Trammel,1000,1900,tra,"1000, 1900"
900-1000 Trammel,1000,2000,tra,"1000, 2000"
900-1000 Trammel,1000,2100,tra,"1000, 2100"
900-1000 Trammel,1000,2200,tra,"1000, 2200"
900-1000 Trammel,1000,2300,tra,"1000, 2300"
900-1000 Trammel,1000,2400,tra,"1000, 2400"
900-1000 Trammel,1000,2500,tra,"1000, 2500"
900-1000 Trammel,1000,2600,tra,"1000, 2600"
900-1000 Trammel,1001,2700,tra,"1000, 2700"
Banks,2732,2192,tra,Buccaneer's Den
Banks,2733,2192,fel,Buccaneer's Den
Banks,2232,1199,tra,Cove
Banks,2232,1199,fel,Cove
Banks,657,2500,tra,Delucia
Banks,657,2500,fel,Delucia
Banks,1657,1610,tra,East Britain
Banks,1656,1608,fel,East Britain
Banks,1434,1693,tra,West Britain
Banks,1436,1693,fel,West Britain
Banks,1328,3771,tra,Jhelom
Banks,1328,3771,fel,Jhelom
Banks,2505,560,tra,Minoc
Banks,2506,560,fel,Minoc
Banks,4468,1176,tra,Moonglow
Banks,4469,1176,fel,Moonglow
Banks,3494,2569,tra,New Haven
Banks,3778,2256,tra,New Magincia
Banks,3778,2256,fel,New Magincia
Banks,3768,1313,tra,Nujel'm
Banks,3768,1313,fel,Nujel'm
Banks,3690,2520,fel,Ocllo
Banks,1061,1651,tra,Papua
Banks,1061,1651,fel,Papua
Banks,2890,3479,tra,Serpent's Hold
